idComment	comment
41948_u	Even while trying to recover an extremely poor script with above average actors, this movie is a bomb. What started out as enticing, quickly became boring and relatively unbelievable. James Marsden (X-Men, Sugar and Spice) is a high school student who is forced to transfer to a new school in a small town after living the big city life in Chicago. Shortly after arrival, he learns of a community plot to surgically brain wash all the teens into perfection. After deciding to be the hero, he is overshadowed by a moronic janitor played by William Sadler (Project X, Demon Knight, Shawshank Redemption) who saves the day with an El Camino filled with high pitch whistling rat traps. With numerous plot holes and unexplained story lines, this movie is not much above a quick cure for insomnia.
41949_u	After his family moves into town, Steve starts to notice that there are some bizarre kids at school - pretty much always friendly and smiling... unless they are in a blind fit of blood thirsty rage... When one of his stoner friends, who said that the group is evil, joins it seemingly out of the blue, Steve suspects foul play. Soon, a secret that is only mildly disturbing is uncovered.<br /><br />This film would have fared much better if it were a TV episode and seeing that a TV director is responsible for this film we can see it is so mediocre. The decent premise, perfect for an X-Files episode, is stretched out over an hour and twenty minutes (pretty short for a movie) and the good moments are far in between if apparent at all. The highlight of the film would have to be the admittedly intriguing premise, but the way it is presented is just poor. The DVD has 11 deleted scenes and the director could really have cut more off to make a tighter and story, which like mentioned before, could have fared well on the X-Files. Even the atmosphere and cinematography resembles the hit show.<br /><br />Also the film lacks the element of visceral metaphor (thriller director David Croneberg's specialty) and the conclusion to it all is just laughable and contrived. 2/10<br /><br />Rated R for grim and violent content
41950_u	"The makers of ""Disturbing Behavior"" proudly call this a horror film, but anyone who has the slightest bit of experience with this (usually) wonderful genre will only label it as childish, pitiful nonsense. The plot is obviously stolen from ""Invasion of the Body Snatchers"", only it's severely simplified so that fans of dud high-school shows like ""Beverly Hills 90210"" can get some thrills out of it. The evil school psychiatrist (!) of Cradle Bay island plants computer chips into the brains of mediocre students and, overnight, they mutate into grade-A model adolescents. New arrival Steve Clark teams up with pothead Gavin and hottie Rachel to prevent this from happening to them. Not a single storyline in the script is adequately explained (the reason behind Steve's brother's suicide, the flaws of the 'good behavior'-program, the connection with rodents, etc...) and whenever the film threatens to become too incoherent, the camera quickly zooms in on Katie Holmes sexy belly in order to distract your attention. The attempts to create suspense and mystery are laughable, the use of clichés and stereotypes is dreadful and many lines are vaguely offensive. The climax is hilarious, though. Good actors, like William Sadler and Steve Railsback, make fools out of themselves in the supportive cast. High-school horror was inexplicably popular near the end of the 1990, but this film is the absolute low point of them all. Better watch ""The Faculty""...or even ""I Know What You Did Last Summer""."
41951_u	"A bunch of never-weres from the fifties dug back up to make a boring, poorly-written show in the seventies. The leader had a dog's name. They were obviously on a sound stage. They were nowhere near as funny as they thought they were. Its dumbness was only comparable to the ""Brady Bunch Hour."" It was very adolescent. I tried to avoid it, but my little brothers had to have it on sometimes."
41952_u	I have just watched this film and found it completely boring. The only reason I watched it in the first place was the fairly high rating and good reviews. After reading a little about the director and his previous films, I can understand the attraction that other viewers may of felt and the respect for the director (based on his previous films) that gave rise to the high rating and good reviews, but this is my first (and possibly last!) Tarkovsky film and as such I can only rate it on the past two hours - It was very, very boring! In my opinion the director had no regard whatsoever for the idea of an audience, the people who want to be entertained, and had made this film with only himself in mind. It should of stayed that way - a home movie for Tarkovskys use only!
41953_u	"First of all, please use this link: http:// www.criterionforum.org/forum/ viewtopic.php?p=142178&highlight=&sid= dd58cd36ffe474e7bd315c810cb708e6. It will lead you to a hilarious forum ""discussion"" about this very comment! I'll also use this opportunity to say ""thanks"" to Cold Bishop and the other morons for taking my texts so seriously - and making me laugh very loudly!<br /><br />Secondly, let me explain the high 7.9 rating on IMDb. Only around 2,000+ people voted, and they're mostly film students who FORCE themselves to like movies like this, and other pretentious boredom-seekers who find thrills in watching grass grow. ""Nostalghia"" is the IDEAL film to fall asleep to. I speak from experience.<br /><br />I absolutely loved ""Solaris"" and ""Stalker"", two brilliant, intelligent sci-fi dramas. On the other side of the Tarkovsky spectrum, I was utterly confused by ""The Mirror"" - which had zero story to tell (though occasionally visually very nice), I was mostly bored to tears by ""Andrey Rublev"" (nearly 4 hours!), but thought ""The Sacrifice"", his last movie, was okay (in spite of being in Swedish, an unpleasant language).<br /><br />Tarkovsky's two sci-fi films are based on (good) novels, and this may be the crucial point. It seems that he is pretty much lost when doing his own material. He gets bogged down in his dull poetry and philosophy, not bothering to inter-connect various parts of the two in a cohesive manner, failing to focus on the essentials. Hence all his other (non-sci-fi) movies are not much better than all the other pretentious European crap from various Godards, Bunuels, Bergmans, Triers, and other overrated, lazy ""geniuses"".<br /><br />""Nostalghia"" is an overly pretentious non-story that is far too self-indulgent even for a European director. If you make movies just for your own ""artistic"" pleasure then why even bother releasing them? This two-hour snooze-fest could have been EASILY cut down to half that length - and it would still not be fascinating. Watching the main character walk around endlessly without saying or doing anything is just GARBAGE film-making. Lazy, and made/written by someone who overestimated himself a tad.<br /><br />The positive side to this movie - apart from the fact that it made me fall asleep - are some visually stunning scenes. Especially the long shots of water, which are pleasant, if a little sleep-inducing because they may be TOO pleasant. Tarkovsky seemed to have some kind of an almost-fetish for ""aqua"", because he filmed it in all its visual and audio glory in nearly ever movie he made.<br /><br />My advice to those who consider this a masterpiece is to stop lying to yourselves about your own intelligence, hence to quit being in denial about how you TRULY, honestly, perceive certain movies. Writing about a movie such as this being a ""stroke of genius"" is just one of many ways some people deal with an inferiority complex.<br /><br />Erland Josephson, as uncharismatic as he has been in all his Bergman movies, is a poor choice for the insane man. Besides, what was the point Tarkovsky was trying to make? That he is sane and the rest of us are the insane ones? What a cliché idea! So trite. And how about that last scene (a 250-minute scene, it seemed) of the Russian character carrying the candle for the insane man? Was this symbolic of something? Trying to save the world? The world needs saving from very pretentious, boring movies.<br /><br />Erland's character locked up his family for seven years. Hence he is not only insane, but should be put away for life. End of story. What can we possibly learn from Erland? His impassioned, idiotic left-wing ""back-to-the-caves"" speech was just dumb. It's something a 17 year-old manic-depressive idealist would write.<br /><br />Besides some nicely photographed scenes, there was a pleasant scene where the blonde actress bares one of her breasts.<br /><br />Tarkovsky portrays Italy as a gloomy, dark, depressing place. I have no idea why. If Italy looks like this, what should he do with Russia or Finnland??<br /><br />(Sick and tired of Euro-trash ""classics"", i.e. bad, overrated dramas? E-mail me if you want to read my totally altered subtitles of Ingmar Bergman's ""Autumn Sonata"", ""Cries & Whispers"", or ""Passion Of Anne"", but also the non-Bergman ""Der Untergang"".)"
41954_u	"There's a reason most people don't know about this movie and that's because it's for film students and those who consider themselves in the hierarchy of the film community. Are people too in love with Tarkvosky to recognize this is a bad movie? Bad storytelling? It ""invents"" nothing. There are virtuous aspects; no doubt. We all know that they're technical. The acting, however, is misdirected. Great actors who have nothing interesting to say and walk around just speaking words. THey mean nothing. Tarkovsky's ""sculpting in time"" theory has not been closely followed for good reason: it makes for tedious, dull, and repetitive movies. His movies won't last."
41955_u	"The great about Tarkovskij films is the poetry in the pictures, the melancholic beauty which is almost too hard to bear. A lot of it is in this one: the water, the garbage, strange, haunting sounds in the background, the dogs, the empty rooms with metal beds and rotten walls, the rain, the warmth of pure, shy love, the static, photography-like pictures (sometimes even filmed pictures), the poems, the philosophical discussions.<br /><br />The failure of ""Nostalghia"" shows the fragility by which these ingredients are held together in films like ""Solaris"" or ""Stalker"". The thin plot line is torn apart, there is no connection between the plots of exile (what a great plot for Tarkovskij this could have been!) and the plot of saving the world by sacrifying yourself. Domenico the lunatic is just not fascinating. You feel that Andrej cannot understand Eugenia, just as Andrej the director can't. The dialogues are awfully pseudo-intellectual, the fixation on Christian faith just penetrant (compare ""Stalker"" which is all about faith, but without the churches) - even God himself speaks. The story of carrying a burning candle through a pool and thereby saving the world can hardly be told without exposing it to ridiculousness. Andrej's death is hardly prepared, as young and healthy as he looks this just feels like a deus ex machina. In a word, ""Nostalghia"" is boring and self-indulgent. Maybe it is not a good idea to name your protagonist like yourself (although there was no problem in ""Andrej Rubljow"") and letting him read your brother's poems. What could have been great scenes in great films look here like mere self-plagiarisms. And there are scenes where Tarkovskij's genius rises: drinking wodka in the bath arches and talking to a child (one of the few scenes where Andrej comes to life); the final scene with the candle; the scene in Domenico's house. If you have never seen a film by Tarkovskij before, don't watch this - it might keep you from seeing his masterpieces. Three stars for a blundered film in respect of the artist."
41956_u	"I am shocked by all the good reviews on the cover of this movie and on IMDb. It belongs in the $2 bin at your local video store. To say that this is a B movie is extremely generous.<br /><br />Besides lacking a single redeemable character, only slightly better than average acting, and an ugly 80's style picture quality, the script for this film is dull and lifeless. This film is not only boring--it is pathetic. (Admittedly, there is occasionally some mildly interesting chemistry between the two main characters.) Even the final plot twist--rather, the only plot twist--does not save this film.<br /><br />Rent ""Diamond Men"" if you must, but do not hesitate to turn it off once you become appraised of its worthlessness. 2 out of 10."
41957_u	This version of the film, which gets about everything from the novel wrong in spite of a competent cast and some good location shots, is one that all of its participants -- all who are still living, that is -- seem never to mention. Michael York in particular goes through the whole thing with an ironic smugness that suggests no one was really taking Stevenson seriously. That's a pity, because it could have been a good old-fashioned action flick in the manner of its predecessors, but with an added cachet of great color and wide Scottish vistas. Truly a disappointment.
41958_u	"Where did they get the kids from in this movie? I live in LA and all of those fake wannabe black kids would get laughed at acting the way they did in the movie. Even the ""cool"" black guy was a caricature and every line he had was cringe-worthy.<br /><br />If you are going to make a movie taking place in America at least get real Americans to play the part or at the very least people willing to act like real people in America.<br /><br />The disappointing part is that the movie had potential because of the acting of the mother and father and the overall story was a good one. The script was so poorly written that it made the movie unwatchable and the acting was terrible.<br /><br />And seriously, the main character in the movie is a British black guy who comes to LA to tap dance? You gotta be kidding me."
41959_u	I agree with the other posters that the husband and wife played their roles well. Other than that this movie was rubbish. It tried to be something interesting and provocative, but instead suffered from a lack of any meaningful plot, characters which one has a hard time sympathizing with, unrealistic Decalogue (give me a break, some of the conversations the characters have is so unnatural and ridiculous), and seemingly pointless side action. I can't believe someone said that this movie was better than American Desi. That movie was a lot better than this by leaps and bounds and portrayed the Indian-American experience somewhat more realistically, at least as per the reality that I have experienced. If you want a movie about the Indian American Experience try American Chai, American Desi, The Namesake, or Leela, but this is on the level of Fillum Star, Banana Brothers, and other similar movies long since forgotten.
41960_u	"Seems as though the director got stuck watching Bend it Like Beckham too many times as this movie created too many instances of deja vu. A stale screenplay that never attempts to rise above itself coupled with stumbling dialogue dooms the movie long before the viewers try to grasp a plot that's really not existent.<br /><br />While it's not difficult to associate with some of the problems that flash on screen they never really stick into your mind long enough to leave a lasting impact.<br /><br />The acting laurels rests firmly on the husband and wife and it is through them that some of the warmer and emotional moments are enjoyed. The kids are pretty useless- ignorant, petulant, spoiled and unappreciative they elicit no sympathy whatsoever, especially after the turning point of the movie. If the director wanted the younger cross cultured audience to empathize and associate with the three kids then he got it horribly wrong.<br /><br />In one scene Raj responds to his wife's query of not adding cream to the Indian food that they're making by stating ""We don't Americanize our Indian food, darling."" By Americanizing this movie far too much the director lost sight of the vision he started out with and ended up with a confusing, stumbling movie that might have been interesting with the presence of a decent plot. But we shall sadly never know..."
41961_u	"When his house is repeatedly robbed, Dean Jones (as Wilby) receives no assistance from the local authorities; so, he decides to run for District Attorney. Complicating his run is the reemergence of a magical ring from his teenage years - which turns him into an on again/off again shaggy dog.<br /><br />This movie is the first sequel to Walt Disney's ""The Shaggy Dog"" (1959). Wilby Daniels, the teenager from the first film (Tommy Kirk), has grown up, and has a family of his own: Suzanne Pleshette (as wife Betty) and Shane Sinutko (as son Brian). None of the original film's leading actors appear in either flashback or cameo. ""The Shaggy D.A."" attempts to explain more about the reasons for the change, raising more questions than it answers.<br /><br />This movie has a few funny moments, helped immensely by Tim Conway - there are a lot of other 1970s TV performers to pick out, which can be fun. But the film is a dog, compared to the original. The ""special effects"" from the first Shaggy progress surprisingly little, and look worse in color. The charming interacting performances of Mr. Kirk and the original's young characters is gone. <br /><br />*** The Shaggy D.A. (1976) Robert Stevenson ~ Dean Jones, Tim Conway, Suzanne Pleshette"
